Date,SPX Close,SPX Volume,VIX Price,VIX Volume,Gold Price,Gold Volume
2016-10-20,2141.340087890625,3337170000.0,13.75,231669.0,1265.6,415.0
2016-10-21,2141.159912109375,3448850000.0,13.34000015258789,425703.0,1265.9,224.0
2016-10-24,2151.330078125,3357320000.0,13.020000457763672,336020.0,1262.0,42.0
2016-10-25,2143.159912109375,3751340000.0,13.460000038146973,341641.0,1271.9,61.0
2016-10-26,2139.429931640625,3775200000.0,14.239999771118164,403400.0,1264.8,279.0
2016-10-27,2133.0400390625,4204830000.0,15.359999656677244,359138.0,1267.9,65.0
2016-10-28,2126.409912109375,4019510000.0,16.190000534057614,487225.0,1276.8,232893.0
2016-10-31,2126.14990234375,3922400000.0,17.059999465942386,397751.0,1273.1,123697.0
2016-11-01,2111.719970703125,4532160000.0,18.559999465942386,1122233.0,1096.2,193208.0
2016-11-02,2097.93994140625,4248580000.0,19.31999969482422,1223498.0,1247.9,995.0
2016-11-03,2088.659912109375,3886740000.0,22.07999992370605,853521.0,1259.4,235781.0
2016-11-04,2085.179931640625,3837860000.0,22.51000022888184,347392.0,1256.7,437.0
2016-11-07,2131.52001953125,3736060000.0,18.709999084472656,463030.0,1356.6,230696.0
2016-11-08,2139.56005859375,3916930000.0,18.739999771118164,604017.0,1342.5,666.0
2016-11-10,2167.47998046875,6451640000.0,14.739999771118164,907437.0,1253.0,26.0
2016-11-11,2164.449951171875,4988050000.0,14.170000076293945,573491.0,1224.3,444585.0
2016-11-14,2164.199951171875,5367200000.0,14.479999542236328,794137.0,1221.7,351968.0
2016-11-15,2180.389892578125,4543860000.0,13.369999885559082,949545.0,1224.5,234172.0
2016-11-16,2176.93994140625,3830590000.0,13.720000267028807,408012.0,1223.9,204454.0
2016-11-17,2187.1201171875,3809160000.0,13.350000381469727,458786.0,1216.9,237789.0
2016-11-18,2181.89990234375,3572400000.0,12.850000381469727,367388.0,1208.7,257109.0
2016-11-21,2198.179931640625,3607010000.0,12.420000076293945,679362.0,1209.8,167828.0
2016-11-22,2202.93994140625,3957940000.0,12.40999984741211,468116.0,1211.2,210554.0
2016-11-23,2204.719970703125,3418640000.0,12.43000030517578,378915.0,1189.3,367807.0
2016-11-25,2213.35009765625,1584600000.0,12.34000015258789,355045.0,1178.4,300283.0
2016-11-28,2201.719970703125,3505650000.0,13.149999618530273,453539.0,1190.8,189914.0
2016-11-29,2204.659912109375,3706560000.0,12.899999618530273,238657.0,1187.9,42124.0
2016-11-30,2198.81005859375,5533980000.0,13.329999923706055,400783.0,1170.8,7158.0
2016-12-01,2191.080078125,5063740000.0,14.06999969482422,483863.0,1085.2,167654.0
2016-12-02,2191.949951171875,3779500000.0,14.119999885559082,728278.0,1239.1,250.0
2016-12-05,2204.7099609375,3895230000.0,12.140000343322756,703736.0,1271.2,218098.0
2016-12-07,2241.35009765625,4501820000.0,12.220000267028807,234410.0,1335.3,257335.0
2016-12-08,2246.18994140625,4200580000.0,12.640000343322756,622350.0,1335.8,113.0
2016-12-09,2259.530029296875,3884480000.0,11.75,967404.0,1321.6,8018.0
2016-12-12,2256.9599609375,4034510000.0,12.640000343322756,270713.0,1163.5,331.0
2016-12-13,2271.719970703125,3857590000.0,12.720000267028807,845022.0,1156.7,637.0
2016-12-14,2253.280029296875,4406970000.0,13.1899995803833,469396.0,1161.3,487.0
2016-12-15,2262.030029296875,4168200000.0,12.789999961853027,410453.0,1127.8,244.0
2016-12-16,2258.070068359375,5920340000.0,12.199999809265135,719107.0,1135.3,146.0
2016-12-19,2262.530029296875,3248370000.0,11.710000038146973,815636.0,1140.5,249.0
2016-12-20,2270.760009765625,3298780000.0,11.449999809265135,726879.0,1131.5,46.0
2016-12-21,2265.179931640625,2852230000.0,11.270000457763672,748271.0,1131.1,50.0
2016-12-22,2260.9599609375,2876320000.0,11.43000030517578,625104.0,1128.8,104.0
2016-12-23,2263.7900390625,2020550000.0,11.4399995803833,202222.0,1131.9,70.0
2016-12-27,2268.8798828125,1987080000.0,11.989999771118164,79407.0,1137.3,84.0
2016-12-28,2249.919921875,2392360000.0,12.949999809265135,391065.0,1139.4,210.0
2016-12-29,2249.260009765625,2336370000.0,13.369999885559082,189733.0,1158.1,158029.0
2016-12-30,2238.830078125,2670900000.0,14.039999961853027,241171.0,1151.7,143849.0
